PO Number,Line Number,Vendor name,Material,Storage,Unit Cost,Extended Cost,Vendor Sku,Description,Qty,Received Qty,Open Qty,Gl Code,Due date,Created by,Creation date,Last Updated By,Last Update Date,Invoice Number,Status,Source,Contract,Sales Order Status
308,3,DYE INTO PRINT,SLF-WIN-VIN,TEMP - SHEET,8.95,3132.5,SLF-WIN-VIN,,350,0,350,,9/30/2025,MMUNK@FSCO.COM,9/4/2025,MMUNK@FSCO.COM,9/4/2025,,Ready To Send,Manual,,
305,2,OMNI W.C. INC,"BNYNeuKaliss 60"" 315Y","60"" Roll - ROLL",1.5,2700,,,1800,0,1800,,9/12/2025,BLAWLOR@FSCO.COM,8/28/2025,BLAWLOR@FSCO.COM,9/23/2025,,Ready To Send,Manual,,
304,2,Screen-Trans Development Corp.,5017451 Cassia Stripe (WALNUT),"42"" Roll - ROLL",9.99,2247.75,,,225,0,225,,9/12/2025,BLAWLOR@FSCO.COM,8/28/2025,BLAWLOR@FSCO.COM,9/3/2025,,Ready To Send,Manual,,
304,3,Screen-Trans Development Corp.,5017450 Cassia Stripe (SKY),"42"" Roll - ROLL",9.99,2247.75,,,225,0,225,,9/12/2025,BLAWLOR@FSCO.COM,8/28/2025,BLAWLOR@FSCO.COM,9/3/2025,,Ready To Send,Manual,,
296,2,Lee Phillips Packaging,9x9x38,Shipping Supplies -,2.75,4125,9x9x38,,1500,0,1500,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
296,3,Lee Phillips Packaging,"BOX 12x12x30 (27"" WP)",Shipping Supplies -,3.26,3260,S-4617,,1000,0,1000,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
296,4,Lee Phillips Packaging,9x9x60,Shipping Supplies -,4.28,4280,9x9x60,,1000,0,1000,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
296,5,Lee Phillips Packaging,12x12x62,Shipping Supplies -,5.44,5440,12x12x62,,1000,0,1000,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
296,6,Lee Phillips Packaging,20x20x20,Shipping Supplies -,5.09,1272.5,20x20x20,,250,0,250,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
296,7,Lee Phillips Packaging,14x14x38,Shipping Supplies -,4.35,4350,14x14x38,,1000,0,1000,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
284,2,Griswold,PAR377 BLEACHED,Fabric - ROLL,12,4800,377 Bleached,,400,0,400,,9/19/2025,BLAWLOR@FSCO.COM,8/6/2025,JMCDONOUGH2011@GMAIL.COM,9/23/2025,,Ready To Send,Manual,,
284,3,Griswold,PARSailcloth (White),Fabric - ROLL,8.01,1602,,,200,0,200,,9/19/2025,BLAWLOR@FSCO.COM,8/6/2025,JMCDONOUGH2011@GMAIL.COM,9/23/2025,,Ready To Send,Manual,,
284,4,Griswold,PARSailcloth (Natural),Fabric - ROLL,8.01,4806,SAILCLOTH NATURAL,,600,0,600,,9/19/2025,BLAWLOR@FSCO.COM,8/6/2025,JMCDONOUGH2011@GMAIL.COM,9/23/2025,,Ready To Send,Manual,,
275,2,schlenk USA,Constant 2250/N (Pale Gold),Ink - INK,18.82,2070.2,2250/N (Pale Gold),,110,0,110,,8/8/2025,BLAWLOR@FSCO.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,8/18/2025,,Cancelled,Manual,,
275,3,schlenk USA,Constant 2250/N (Rich Gold),Ink - INK,18.82,2070.2,,,110,0,110,,8/8/2025,BLAWLOR@FSCO.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,8/18/2025,,Cancelled,Manual,,
275,4,schlenk USA,Decomet 2050 12/10,Ink - INK,3.37,33.7,Decomet 2050 12/10,,10,0,10,,8/8/2025,BLAWLOR@FSCO.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,8/18/2025,,Cancelled,Manual,,
274,2,OMNI W.C. INC,"PARCPG7101 30"" 500Y","30"" Roll - ROLL",0.99,990,CPG7101,,1000,0,1000,,9/15/2025,JMCDONOUGH2011@GMAIL.COM,7/23/2025,JMCDONOUGH2011@GMAIL.COM,9/26/2025,,Sent To Vendor,Manual,,
268,2,DYE INTO PRINT,SLF-LIL-COA,TEMP - SHEET,9.25,1850,SLF-LIL-COA,,200,0,200,,8/29/2025,MMUNK@FSCO.COM,7/23/2025,MMUNK@FSCO.COM,7/23/2025,,Ready To Send,Manual,,
268,3,DYE INTO PRINT,SLF-LIL-PIS_DIP,TEMP - SHEET,9.25,1850,SLF-LIL-PIS_DIP,,200,0,200,,8/29/2025,MMUNK@FSCO.COM,7/23/2025,MMUNK@FSCO.COM,7/23/2025,,Ready To Send,Manual,,
253,2,DYE INTO PRINT,SLF-KIM-SKY,TEMP - SHEET,9.25,1850,SLF-KIM-SKY,,200,0,200,,7/14/2025,MMUNK@FSCO.COM,6/16/2025,MMUNK@FSCO.COM,6/16/2025,,Cancelled,Manual,,
242,2,TWIL WALLCOVERINGS,PARNAT4108RSP Angora,"36"" Roll - ROLL",7.71,10794,4108RSP Angora,,1400,0,1400,,6/13/2025,BLAWLOR@FSCO.COM,6/5/2025,DFARLEY@FSCO.COM,6/16/2025,,Cancelled,Manual,,
242,3,TWIL WALLCOVERINGS,PARSG2203 Brown,"36"" Roll - ROLL",7.71,370.08,SG2203,,48,0,48,,6/13/2025,BLAWLOR@FSCO.COM,6/5/2025,DFARLEY@FSCO.COM,6/16/2025,,Cancelled,Manual,,
236,2,DYE INTO PRINT,SLF-KIM-SKY,TEMP - SHEET,10.25,2050,SLF-KIM-SKY,,200,0,200,,7/21/2025,MMUNK@FSCO.COM,6/2/2025,MMUNK@FSCO.COM,6/26/2025,,Cancelled,Manual,,
228,2,ULSTER WEAVERS,PARMadden Oyster PFP,Fabric - ROLL,8.61,17220,MADOYS142PFP,,2000,0,2000,,9/15/2025,BLAWLOR@FSCO.COM,5/13/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,,Ready To Send,Manual,,
204,2,OMNI W.C. INC,"BNYCPG7100 60"" 210Y","60"" Roll - ROLL",5.52,18547.2,CPG 7100 60”,,3360,0,3360,,9/30/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,JMCDONOUGH2011@GMAIL.COM,9/26/2025,,Ready To Send,Manual,,
186,2,PALLET JUNCTION,Wooden Pallets 58x41,Shipping Supplies -,20,7040,58x41,,352,0,352,,4/25/2025,BLAWLOR@FSCO.COM,3/26/2025,BLAWLOR@FSCO.COM,3/26/2025,,Cancelled,Manual,,
186,3,PALLET JUNCTION,Wooden Pallets 58x41,Shipping Supplies -,20,7040,58x41,,352,0,352,,4/25/2025,BLAWLOR@FSCO.COM,3/26/2025,BLAWLOR@FSCO.COM,3/26/2025,,Cancelled,Manual,,
183,2,ORGANIC DYES,5g Altoma White 140,Ink - INK,3.44,3096,140,,900,0,900,,4/11/2025,BLAWLOR@FSCO.COM,3/25/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
183,3,ORGANIC DYES,55G Cleaner NA7500,Ink - INK,2.45,1104.95,NA7500,,451,0,451,,4/11/2025,BLAWLOR@FSCO.COM,3/25/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
172,2,Dux Protective Coatings LLC,Screen Wash (4075),Ink - INK,20.8,2288,4705,,110,0,110,,3/14/2025,BLAWLOR@FSCO.COM,3/4/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
163,2,Saati Americas Corporation,"Assembled Cut Edge Squeegee 47""",TEMP - SHEET,106.69,106.69,Assembled Cut Edge Squeegee 47,,1,0,1,,3/14/2025,BLAWLOR@FSCO.COM,2/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
163,3,Saati Americas Corporation,"Assembled Cut Edge Squeegee 62""",TEMP - SHEET,140.74,562.96,Assembled Cut Edge Squeegee 62,,4,0,4,,3/14/2025,BLAWLOR@FSCO.COM,2/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
163,4,Saati Americas Corporation,"Assembled Cut Edge Squeegee 50""",TEMP - SHEET,113.5,113.5,Assembled Cut Edge Squeegee 50,,1,0,1,,3/14/2025,BLAWLOR@FSCO.COM,2/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
163,5,Saati Americas Corporation,"Assembled Cut Edge Squeegee 36""",TEMP - SHEET,81.72,326.88,Assembled Cut Edge Squeegee 36,,4,0,4,,3/14/2025,BLAWLOR@FSCO.COM,2/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
162,2,Dux Protective Coatings LLC,Low Odor Reducer (4100),Ink - INK,29.1,1600.5,4100,,55,0,55,,3/7/2025,BLAWLOR@FSCO.COM,2/26/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
161,2,Screen-Trans Development Corp.,TEA TABLE (3247-8F-SCT) LIMESTONE,Fabric - ROLL,11.01,825.75,TEA TABLE 3247-8F-SCT,,75,0,75,,2/28/2025,BLAWLOR@FSCO.COM,2/25/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
150,2,DYE INTO PRINT,SLF-LIL-PIS_DIP,TEMP - SHEET,10.25,10.25,SLF-LIL-PIS_DIP,,1,0,1,,3/7/2025,MMUNK@FSCO.COM,2/11/2025,MMUNK@FSCO.COM,5/6/2025,,Cancelled,Manual,,
150,3,DYE INTO PRINT,SLF-LIL-PIS_DIP,TEMP - SHEET,9.25,925,SLF-LIL-PIS_DIP,,100,0,100,,3/7/2025,MMUNK@FSCO.COM,2/11/2025,MMUNK@FSCO.COM,5/6/2025,,Cancelled,Manual,,
142,2,TWIL WALLCOVERINGS,PAR5004717 Seaglass,"36"" Roll - ROLL",6.45,4024.8,5004717,,624,0,624,,2/14/2025,BLAWLOR@FSCO.COM,1/31/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
137,2,PREMEX SOLUTIONS,BNYPheonix,Fabric - ROLL,5.94,297,2458,,50,0,50,,1/31/2025,BLAWLOR@FSCO.COM,1/30/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,2,ORGANIC DYES,5G Altoma Royal Blue (6750),Ink - INK,2.82,112.8,6750,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,3,ORGANIC DYES,2g Altoma Yellow 2G N1816,Ink - INK,3.25,130,N1816,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,4,ORGANIC DYES,5g Altoma Flo Pink 2346,Ink - INK,5.89,235.6,2346,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,5,ORGANIC DYES,5g Altoma Orange 6830,Ink - INK,2.52,100.8,6830,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,6,ORGANIC DYES,5g Altoma Red 6367,Ink - INK,2.98,119.2,6367,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,7,ORGANIC DYES,2G Altoma Green 1429,Ink - INK,6.29,251.6,1429,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,8,ORGANIC DYES,30G Altoma Blue (6719),Ink - INK,3.1,124,6719,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,9,ORGANIC DYES,5G Altoma Black (6266),Ink - INK,2.15,86,6266,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,10,ORGANIC DYES,5g Altoma Scarlet 4395,Ink - INK,4.49,179.6,4395,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,11,ORGANIC DYES,5g Altoma Magenta 6393,Ink - INK,6.85,274,6393,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,12,ORGANIC DYES,5g Altoma Violet 6623,Ink - INK,5.81,232.4,6623,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,13,ORGANIC DYES,YELLOW HP 1800,Ink - INK,5.25,210,,,40,0,40,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
113,2,Spectrachem,55G Clear Conc (NA6940),Ink - INK,3.75,1800,NA6940,,480,0,480,,12/31/2024,BLAWLOR@FSCO.COM,12/24/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
113,3,Spectrachem,55G Low Crock (NA6969),Ink - INK,2.55,2448,,,960,0,960,,12/31/2024,BLAWLOR@FSCO.COM,12/24/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
113,4,Spectrachem,5G Beige (R615-08),Ink - INK,2.54,106.68,R615-08,,42,0,42,,12/31/2024,BLAWLOR@FSCO.COM,12/24/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
86,2,LIBECO,PARA308 Oyster,Fabric - ROLL,47.19,,A308 oyster-0021 PFP 142 R05,,,0,,,11/22/2024,BLAWLOR@FSCO.COM,11/14/2024,BLAWLOR@FSCO.COM,11/14/2024,,Cancelled,Manual,,
86,3,LIBECO,PARA683 Oyster,Fabric - ROLL,658.5,658500,A683 oyster-0021 PFP 140 R05,,1000,0,1000,,11/22/2024,BLAWLOR@FSCO.COM,11/14/2024,BLAWLOR@FSCO.COM,11/14/2024,,Cancelled,Manual,,
79,2,OMNI W.C. INC,"PARGR-FS-5008182 30"" 500Y","30"" Roll - ROLL",1.08,5400,GR-FS-5008182,,5000,0,5000,,5/15/2025,BLAWLOR@FSCO.COM,11/11/2024,JMCDONOUGH2011@GMAIL.COM,5/21/2025,,Cancelled,Manual,,
76,2,OMNI W.C. INC,Omni 7100,"30"" Roll - ROLL",1.74,1740,DG-2046,,1000,0,1000,,10/31/2024,BLAWLOR@FSCO.COM,10/31/2024,BLAWLOR@FSCO.COM,11/4/2024,,Cancelled,Manual,,
64,2,Lee Phillips Packaging,20x20x20,Shipping Supplies -,3.91,977.5,20x20x20,,250,0,250,,11/19/2024,BLAWLOR@FSCO.COM,10/23/2024,COCONNOR@FSCO.COM,5/27/2025,,Cancelled,Manual,,
64,3,Lee Phillips Packaging,12x12x38,Shipping Supplies -,2.91,2910,14x14x38,,1000,0,1000,,11/19/2024,BLAWLOR@FSCO.COM,10/23/2024,COCONNOR@FSCO.COM,5/27/2025,,Cancelled,Manual,,
64,4,Lee Phillips Packaging,6x6x38,Shipping Supplies -,1.5,750,6x6x38,,500,0,500,,11/19/2024,BLAWLOR@FSCO.COM,10/23/2024,COCONNOR@FSCO.COM,5/27/2025,,Cancelled,Manual,,
64,5,Lee Phillips Packaging,9x9x38,Shipping Supplies -,2.26,2260,9x9x38,,1000,0,1000,,11/19/2024,BLAWLOR@FSCO.COM,10/23/2024,COCONNOR@FSCO.COM,5/27/2025,,Cancelled,Manual,,
60,2,OMNI W.C. INC,"PARGR-FS-5003280 30"" 500Y","30"" Roll - ROLL",0.99,4950,GR-FS-5003280,,5000,0,5000,,11/15/2024,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
60,3,OMNI W.C. INC,"PARGR-FS-5003281 30"" 500Y","30"" Roll - ROLL",1.38,6900,GR-FS-5003281,,5000,0,5000,,11/15/2024,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
47,3,OMNI W.C. INC,"BNYCPG7100 60"" 210Y","60"" Roll - ROLL",1.74,1740,CPG 7100 60”,,1000,0,1000,,10/15/2024,BLAWLOR@FSCO.COM,9/11/2024,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
314,1,OMNI W.C. INC,"PARCPG7113 30"" 500Y","30"" Roll - ROLL",0.99,2970,CPG7113-30,,3000,0,3000,,10/15/2025,JMCDONOUGH2011@GMAIL.COM,9/16/2025,JMCDONOUGH2011@GMAIL.COM,9/19/2025,,Ready To Send,Manual,,
313,1,OMNI W.C. INC,"PARCPG7100 30"" 500Y","30"" Roll - ROLL",0.87,5220,CPG7100-30,,6000,0,6000,,10/31/2025,JMCDONOUGH2011@GMAIL.COM,9/16/2025,JMCDONOUGH2011@GMAIL.COM,9/16/2025,,Ready To Send,Manual,,
308,1,DYE INTO PRINT,SLF-WIN-COA,TEMP - SHEET,8.95,3490.5,SLF-WIN-COA,,390,0,390,,9/30/2025,MMUNK@FSCO.COM,9/4/2025,MMUNK@FSCO.COM,9/4/2025,,Ready To Send,Manual,,
307,1,DYE INTO PRINT,SLF-LIL-COA,TEMP - SHEET,8.95,1790,SLF-LIL-COA,,200,0,200,,9/30/2025,MMUNK@FSCO.COM,9/4/2025,MMUNK@FSCO.COM,9/4/2025,,Ready To Send,Manual,,
300,1,OMNI W.C. INC,"PARCPG7100 30"" 500Y","30"" Roll - ROLL",0.87,4350,CPG7100-30,,5000,0,5000,,10/15/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
294,1,EPIC TEXTILES,H73C-996 PFD WHITE,"60"" Roll - ROLL",10.95,17520,H73C-996 PFD WHITE,,1600,0,1600,,9/1/2025,MMUNK@FSCO.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,9/23/2025,,Ready To Send,Manual,,
292,1,WALLQUEST,"BNYDGC57-V2NW-BW 57"" 100Y","57"" Roll - ROLL",5.79,2895,E001,,500,0,500,,10/1/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,9/12/2025,,Ready To Send,Manual,,
289,1,Dolly Fabrics,PARSilk Taffetta,Fabric - ROLL,39.99,7998,Silk Taffetta White,,200,0,200,,10/1/2025,JMCDONOUGH2011@GMAIL.COM,8/7/2025,JMCDONOUGH2011@GMAIL.COM,8/8/2025,,Ready To Send,Manual,,
288,1,OMNI W.C. INC,"PARCPG7100 30"" 500Y","30"" Roll - ROLL",0.87,4350,CPG7100-30,,5000,0,5000,,10/1/2025,JMCDONOUGH2011@GMAIL.COM,8/7/2025,JMCDONOUGH2011@GMAIL.COM,8/7/2025,,Ready To Send,Manual,,
286,1,OMNI W.C. INC,"PARGR-FS 5009161 30"" 500y","30"" Roll - ROLL",1.17,1170,,,1000,0,1000,,9/15/2025,JMCDONOUGH2011@GMAIL.COM,8/6/2025,JMCDONOUGH2011@GMAIL.COM,9/8/2025,,Ready To Send,Manual,,
285,1,OMNI W.C. INC,"PARCPG7100 30"" 200Y","30"" Roll - ROLL",1.08,6480,,,6000,0,6000,,8/20/2025,JMCDONOUGH2011@GMAIL.COM,8/6/2025,DFARLEY@FSCO.COM,8/19/2025,,Cancelled,Manual,,
270,1,DYE INTO PRINT,SLF-KIM-SKY,TEMP - SHEET,13.5,,SLF-KIM-SKY,,,0,,,8/8/2025,MMUNK@FSCO.COM,7/23/2025,MMUNK@FSCO.COM,8/12/2025,,Cancelled,Manual,,
268,1,DYE INTO PRINT,SLF-KIM-SKY,TEMP - SHEET,10.25,2050,SLF-KIM-SKY,,200,0,200,,8/29/2025,MMUNK@FSCO.COM,7/23/2025,MMUNK@FSCO.COM,7/23/2025,,Ready To Send,Manual,,
253,1,DYE INTO PRINT,SLF-KIM-PEA,TEMP - SHEET,9.25,1850,SLF-KIM-PEA,,200,0,200,,7/14/2025,MMUNK@FSCO.COM,6/16/2025,MMUNK@FSCO.COM,6/16/2025,,Cancelled,Manual,,
236,1,DYE INTO PRINT,SLF-KIM-PEA,TEMP - SHEET,10.25,2050,SLF-KIM-PEA,,200,0,200,,7/21/2025,MMUNK@FSCO.COM,6/2/2025,MMUNK@FSCO.COM,6/26/2025,,Cancelled,Manual,,
233,1,OMNI W.C. INC,"BNYDG2061 60"" 250Y","60"" Roll - ROLL",5.01,10020,DG-2061-PEEL,,2000,0,2000,,6/25/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,,Cancelled,Manual,,
205,1,OMNI W.C. INC,"BNYCPG7100 60"" 210Y","60"" Roll - ROLL",1.83,6148.8,CPG 7100 60”,,3360,0,3360,,10/15/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Ready To Send,Manual,,
200,1,OMNI W.C. INC,"BNYCPG7100 60"" 210Y","60"" Roll - ROLL",1.83,9150,CPG 7100 60”,,5000,0,5000,,5/15/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,JMCDONOUGH2011@GMAIL.COM,5/21/2025,,Cancelled,Manual,,
176,1,SBI,SBI C-0 DWR Stain Treatment,TEMP - SHEET,2.75,,SBI C-0 DWR,,,0,,,4/2/2025,MMUNK@FSCO.COM,3/5/2025,MMUNK@FSCO.COM,6/26/2025,,Cancelled,Manual,,
173,1,VARTEST LABORATORIES,PFAS TEST,TEMP - SHEET,200,,PFAS-TEST,,,0,,,3/12/2025,MMUNK@FSCO.COM,3/5/2025,MMUNK@FSCO.COM,3/5/2025,,Ready To Send,Manual,,
150,1,DYE INTO PRINT,SLF-LIL-PIS_DIP,TEMP - SHEET,9.25,925,SLF-LIL-PIS_DIP,,100,0,100,,3/7/2025,MMUNK@FSCO.COM,2/11/2025,MMUNK@FSCO.COM,5/6/2025,,Cancelled,Manual,,
42,1,TWIL WALLCOVERINGS,PAR5004700 Silver,"36"" Roll - ROLL",7.44,1785.6,5004700,,240,0,240,,7/26/2024,LIFTADMIN,7/26/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
25,1,NEU KALISS SPZIALPAPIER,"BNYNeuKaliss 60"" 315Y","60"" Roll - ROLL",378,3024,RD10197,,24,0,24,,2/28/2024,PKEEFER@FSCO.COM,2/28/2024,PKEEFER@FSCO.COM,2/28/2024,,Cancelled,Manual,,
13,1,NEU KALISS SPZIALPAPIER,"BNYNeuKaliss 60"" 315Y","60"" Roll - ROLL",1143.48,52600.08,TV130-1126-315,,138,0,138,,2/16/2024,COCONNOR@FSCO.COM,2/9/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
315,1,TWIL WALLCOVERINGS,PARBA244 Silver,"36"" Roll - ROLL",7.71,7710,BA244,,1000,0,1000,,10/3/2025,BLAWLOR@FSCO.COM,9/22/2025,BLAWLOR@FSCO.COM,9/22/2025,,Ready To Send,Manual,,
310,1,OMNI W.C. INC,Silver Mylar (DG-2011),"30"" Roll - ROLL",6.96,1740,,,250,0,250,,10/3/2025,BLAWLOR@FSCO.COM,9/8/2025,BLAWLOR@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
309,1,CPS&S,KALFASS SERVICE,TEMP - SHEET,4730,4730,,,1,0,1,,9/12/2025,BLAWLOR@FSCO.COM,9/5/2025,BLAWLOR@FSCO.COM,9/5/2025,,Ready To Send,Manual,,
306,1,TWIL WALLCOVERINGS,PARMD4033 (Mineral),"36"" Roll - ROLL",7.71,6168,MD4033,,800,0,800,,10/1/2025,BLAWLOR@FSCO.COM,9/4/2025,JMCDONOUGH2011@GMAIL.COM,9/12/2025,,Ready To Send,Manual,,
305,1,OMNI W.C. INC,"BNYNeuKaliss 30"" 157Y","30"" Roll - ROLL",1.56,5616,SPLIT-ROLLS,,3600,0,3600,,9/12/2025,BLAWLOR@FSCO.COM,8/28/2025,BLAWLOR@FSCO.COM,9/23/2025,,Cancelled,Manual,,
304,1,Screen-Trans Development Corp.,5017450 Cassia Stripe (NEUTRAL),"42"" Roll - ROLL",9.99,2247.75,,,225,0,225,,9/12/2025,BLAWLOR@FSCO.COM,8/28/2025,BLAWLOR@FSCO.COM,9/3/2025,,Ready To Send,Manual,,
297,1,Screen-Trans Development Corp.,PLUM TINT,"36"" Roll - ROLL",9.99,1958.04,,,196,0,196,,8/22/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,9/4/2025,,Ready To Send,Manual,,
296,1,Lee Phillips Packaging,9x9x30,Shipping Supplies -,2.49,2490,9x9x30,,1000,0,1000,,8/29/2025,BLAWLOR@FSCO.COM,8/14/2025,BLAWLOR@FSCO.COM,8/18/2025,,Ready To Send,Manual,,
283,1,OMNI W.C. INC,"BNYNeuKaliss 30"" 157Y","30"" Roll - ROLL",0.75,5670,SPLIT-ROLLS,,7560,0,7560,,8/21/2025,BLAWLOR@FSCO.COM,8/4/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Cancelled,Manual,,
280,1,Water Base Ink USA,PMS PF Outdoor Base Aquo-Hybrid,TEMP - SHEET,1311,2622,PMS PF Outdoor Base Aquo-Hybri,,2,0,2,,8/22/2025,BLAWLOR@FSCO.COM,7/30/2025,BLAWLOR@FSCO.COM,7/30/2025,,Ready To Send,Manual,,
275,1,schlenk USA,Constant 2250/N (Red/Gold),Ink - INK,19.87,2185.7,2250/N (Copper),,110,0,110,,8/8/2025,BLAWLOR@FSCO.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,8/18/2025,,Cancelled,Manual,,
242,1,TWIL WALLCOVERINGS,PARSG2207RSP (LIGHT BROWN),"36"" Roll - ROLL",7.71,4626,SG2207,,600,0,600,,6/13/2025,BLAWLOR@FSCO.COM,6/5/2025,DFARLEY@FSCO.COM,6/16/2025,,Cancelled,Manual,,
241,1,HP,HP Latex 3600 Printer (1HA07A),TEMP - SHEET,8100,,SG0CT1R001,,,0,,,6/30/2025,BLAWLOR@FSCO.COM,6/5/2025,BLAWLOR@FSCO.COM,6/5/2025,,Ready To Send,Manual,,
231,1,Saati Americas Corporation,"Assembled Cut Edge Squeegee 72""",TEMP - SHEET,163.44,653.76,Assembled Cut Edge Squeegee 72,,4,0,4,,6/13/2025,BLAWLOR@FSCO.COM,5/29/2025,BLAWLOR@FSCO.COM,5/29/2025,,Ready To Send,Manual,,
228,1,ULSTER WEAVERS,PARMadden Oyster PFP,Fabric - ROLL,8.61,25830,MADOYS142PFP,,3000,0,3000,,9/15/2025,BLAWLOR@FSCO.COM,5/13/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,,Ready To Send,Manual,,
